record_id,student_id,student_name,gender,age,class,location,subject,attendance_pct,study_hours_per_week,assignment_marks,test_marks,exam_marks,final_score,final_grade,academic_term,academic_year
3949,98,Joshua Hamilton,Male,19,Form 3,Mombasa,History,72.3,4.6,72.9,65.0,72.9,70.6,B,Term 1,2025
3950,98,Joshua Hamilton,Male,19,Form 3,Mombasa,English,71.8,1.7,65.7,67.4,68.1,67.4,C,Term 1,2025
3951,98,Joshua Hamilton,Male,19,Form 3,Mombasa,Computer Science,66.1,3.0,58.9,66.7,64.6,64.1,C,Term 1,2025
3952,98,Joshua Hamilton,Male,19,Form 3,Mombasa,Physics,87.1,3.1,74.7,54.5,69.5,66.1,C,Term 1,2025
3953,98,Joshua Hamilton,Male,19,Form 3,Mombasa,Mathematics,64.4,1.6,60.7,57.1,86.1,72.4,B,Term 1,2025
3954,98,Joshua Hamilton,Male,19,Form 3,Mombasa,Mathematics,68.4,5.5,70.9,77.5,84.2,79.5,B,Term 2,2025
3955,98,Joshua Hamilton,Male,19,Form 3,Mombasa,History,70.5,2.2,73.5,79.8,76.2,76.7,B,Term 2,2025
3956,98,Joshua Hamilton,Male,19,Form 3,Mombasa,Biology,100.0,3.3,79.9,77.3,85.1,81.7,A,Term 2,2025
3957,98,Joshua Hamilton,Male,19,Form 3,Mombasa,English,84.4,4.2,83.1,84.5,72.9,78.4,B,Term 2,2025
3958,98,Joshua Hamilton,Male,19,Form 3,Mombasa,Computer Science,76.5,4.3,72.4,78.1,82.3,79.1,B,Term 2,2025
3959,98,Joshua Hamilton,Male,19,Form 3,Mombasa,Physics,73.2,1.8,77.2,55.1,68.0,66.0,C,Term 2,2025
3960,98,Joshua Hamilton,Male,19,Form 3,Mombasa,Physics,86.6,4.2,86.6,78.0,88.3,84.8,A,Term 3,2025
3961,98,Joshua Hamilton,Male,19,Form 3,Mombasa,Biology,75.5,3.1,67.6,62.3,66.0,65.2,C,Term 3,2025
3962,98,Joshua Hamilton,Male,19,Form 3,Mombasa,Mathematics,78.9,3.9,70.6,69.0,75.4,72.5,B,Term 3,2025
3963,98,Joshua Hamilton,Male,19,Form 3,Mombasa,Computer Science,88.6,5.8,87.3,70.9,98.3,87.9,A,Term 3,2025
3964,99,Michelle Wade,Male,17,Form 1,Nairobi,Physics,81.5,2.8,68.8,86.3,65.0,72.1,B,Term 1,2023
3965,99,Michelle Wade,Male,17,Form 1,Nairobi,Biology,71.9,1.9,68.0,75.5,63.0,67.8,C,Term 1,2023
3966,99,Michelle Wade,Male,17,Form 1,Nairobi,Mathematics,68.3,3.4,82.6,74.4,75.5,76.6,B,Term 1,2023
3967,99,Michelle Wade,Male,17,Form 1,Nairobi,History,80.5,3.1,75.1,64.9,73.3,71.2,B,Term 1,2023
3968,99,Michelle Wade,Male,17,Form 1,Nairobi,Computer Science,89.2,4.3,88.9,82.2,71.7,78.3,B,Term 1,2023
3969,99,Michelle Wade,Male,17,Form 1,Nairobi,English,65.5,4.8,72.4,62.7,75.3,70.9,B,Term 1,2023
3970,99,Michelle Wade,Male,17,Form 1,Nairobi,English,86.0,2.0,69.6,81.0,61.2,68.8,C,Term 2,2023
3971,99,Michelle Wade,Male,17,Form 1,Nairobi,Computer Science,75.6,4.8,87.1,81.6,86.4,85.1,A,Term 2,2023
3972,99,Michelle Wade,Male,17,Form 1,Nairobi,Biology,76.6,1.7,73.1,68.8,71.7,71.1,B,Term 2,2023
3973,99,Michelle Wade,Male,17,Form 1,Nairobi,Biology,83.5,3.7,78.4,75.1,69.5,72.9,B,Term 3,2023
3974,99,Michelle Wade,Male,17,Form 1,Nairobi,History,70.8,2.5,59.6,73.8,68.3,68.2,C,Term 3,2023
3975,99,Michelle Wade,Male,17,Form 1,Nairobi,Computer Science,77.5,6.4,82.6,77.0,84.0,81.6,A,Term 3,2023
3976,99,Michelle Wade,Male,17,Form 1,Nairobi,Mathematics,83.1,0.2,75.8,58.7,89.6,77.6,B,Term 3,2023
3977,99,Michelle Wade,Male,17,Form 1,Nairobi,Physics,85.1,4.0,80.0,84.2,78.6,80.6,A,Term 3,2023
3978,99,Michelle Wade,Male,17,Form 1,Nairobi,Physics,81.9,1.7,73.0,79.6,68.8,72.9,B,Term 1,2024
3979,99,Michelle Wade,Male,17,Form 1,Nairobi,History,87.6,1.7,80.0,72.0,82.2,78.7,B,Term 1,2024
3980,99,Michelle Wade,Male,17,Form 1,Nairobi,Computer Science,87.5,2.6,88.0,95.3,100.0,96.2,A,Term 1,2024
3981,99,Michelle Wade,Male,17,Form 1,Nairobi,English,79.6,4.0,73.1,76.9,67.4,71.4,B,Term 1,2024
3982,99,Michelle Wade,Male,17,Form 1,Nairobi,Biology,72.6,3.9,80.6,79.2,91.9,85.8,A,Term 1,2024
3983,99,Michelle Wade,Male,17,Form 1,Nairobi,History,87.2,4.7,89.7,96.3,93.5,93.6,A,Term 2,2024
3984,99,Michelle Wade,Male,17,Form 1,Nairobi,Mathematics,84.1,3.3,81.4,79.8,96.2,88.3,A,Term 2,2024
3985,99,Michelle Wade,Male,17,Form 1,Nairobi,Biology,100.0,1.6,83.0,81.0,82.7,82.2,A,Term 2,2024
3986,99,Michelle Wade,Male,17,Form 1,Nairobi,Physics,91.0,2.6,84.8,77.6,86.1,83.3,A,Term 3,2024
3987,99,Michelle Wade,Male,17,Form 1,Nairobi,Mathematics,94.4,2.5,84.1,81.0,88.4,85.3,A,Term 3,2024
3988,99,Michelle Wade,Male,17,Form 1,Nairobi,Computer Science,75.2,5.0,82.6,99.2,88.7,90.6,A,Term 3,2024
3989,99,Michelle Wade,Male,17,Form 1,Nairobi,Biology,74.8,4.7,76.7,81.9,87.8,83.8,A,Term 3,2024
3990,99,Michelle Wade,Male,17,Form 1,Nairobi,Mathematics,60.4,3.1,70.2,78.0,76.2,75.6,B,Term 1,2025
3991,99,Michelle Wade,Male,17,Form 1,Nairobi,History,70.1,4.4,84.3,84.4,91.6,88.0,A,Term 1,2025
3992,99,Michelle Wade,Male,17,Form 1,Nairobi,Physics,80.0,0.1,71.4,72.7,87.1,79.6,B,Term 1,2025
3993,99,Michelle Wade,Male,17,Form 1,Nairobi,Physics,80.7,3.0,85.5,76.6,82.5,81.3,A,Term 2,2025
3994,99,Michelle Wade,Male,17,Form 1,Nairobi,Mathematics,82.4,3.4,96.1,74.9,91.0,87.2,A,Term 2,2025
3995,99,Michelle Wade,Male,17,Form 1,Nairobi,English,93.8,3.7,89.5,65.8,75.7,75.5,B,Term 2,2025
3996,99,Michelle Wade,Male,17,Form 1,Nairobi,Computer Science,93.7,2.4,83.8,83.6,87.1,85.4,A,Term 3,2025
3997,99,Michelle Wade,Male,17,Form 1,Nairobi,History,86.2,2.7,84.6,88.1,74.2,80.5,A,Term 3,2025
3998,99,Michelle Wade,Male,17,Form 1,Nairobi,Biology,64.9,0.0,73.2,70.4,69.4,70.4,B,Term 3,2025
3999,99,Michelle Wade,Male,17,Form 1,Nairobi,Physics,74.0,4.0,79.7,90.2,83.0,84.5,A,Term 3,2025
4000,99,Michelle Wade,Male,17,Form 1,Nairobi,English,67.1,1.3,76.6,84.8,74.7,78.1,B,Term 3,2025
4001,99,Michelle Wade,Male,17,Form 1,Nairobi,Mathematics,64.4,2.6,60.6,70.7,68.2,67.5,C,Term 3,2025
4002,100,Jessica Pitts,Male,16,Form 4,Nairobi,Biology,78.4,4.2,85.2,82.1,78.0,80.7,A,Term 1,2023
4003,100,Jessica Pitts,Male,16,Form 4,Nairobi,History,84.1,3.0,91.3,90.1,88.2,89.4,A,Term 1,2023
4004,100,Jessica Pitts,Male,16,Form 4,Nairobi,English,90.4,4.1,77.4,76.9,81.7,79.4,B,Term 1,2023
4005,100,Jessica Pitts,Male,16,Form 4,Nairobi,Physics,95.5,2.6,70.1,89.5,83.5,82.6,A,Term 1,2023
4006,100,Jessica Pitts,Male,16,Form 4,Nairobi,Mathematics,90.0,4.4,85.1,95.1,86.1,88.6,A,Term 1,2023
4007,100,Jessica Pitts,Male,16,Form 4,Nairobi,Computer Science,87.9,4.3,88.0,88.4,94.9,91.6,A,Term 1,2023
4008,100,Jessica Pitts,Male,16,Form 4,Nairobi,English,89.8,4.8,92.7,86.6,85.0,87.0,A,Term 2,2023
4009,100,Jessica Pitts,Male,16,Form 4,Nairobi,History,89.8,2.1,86.6,88.3,82.1,84.9,A,Term 2,2023
4010,100,Jessica Pitts,Male,16,Form 4,Nairobi,Biology,79.0,2.8,83.9,80.1,93.8,87.7,A,Term 2,2023
4011,100,Jessica Pitts,Male,16,Form 4,Nairobi,Computer Science,83.8,2.1,86.1,74.2,79.6,79.3,B,Term 2,2023
4012,100,Jessica Pitts,Male,16,Form 4,Nairobi,English,79.5,3.7,82.2,74.5,93.2,85.4,A,Term 3,2023
4013,100,Jessica Pitts,Male,16,Form 4,Nairobi,Physics,70.8,3.4,78.3,89.0,100.0,92.4,A,Term 3,2023
4014,100,Jessica Pitts,Male,16,Form 4,Nairobi,Computer Science,65.7,4.5,84.0,85.4,90.0,87.4,A,Term 3,2023
4015,100,Jessica Pitts,Male,16,Form 4,Nairobi,Mathematics,84.8,1.7,83.6,81.4,79.2,80.7,A,Term 3,2023
4016,100,Jessica Pitts,Male,16,Form 4,Nairobi,History,92.1,5.4,84.5,78.8,69.7,75.4,B,Term 3,2023
4017,100,Jessica Pitts,Male,16,Form 4,Nairobi,Biology,83.5,1.8,63.9,60.6,62.7,62.3,C,Term 3,2023
4018,100,Jessica Pitts,Male,16,Form 4,Nairobi,English,68.7,2.4,72.9,75.1,73.1,73.6,B,Term 1,2024
4019,100,Jessica Pitts,Male,16,Form 4,Nairobi,Biology,79.6,2.6,69.4,78.4,59.4,67.1,C,Term 1,2024
4020,100,Jessica Pitts,Male,16,Form 4,Nairobi,History,81.2,2.5,75.1,82.3,85.0,82.2,A,Term 1,2024
4021,100,Jessica Pitts,Male,16,Form 4,Nairobi,Mathematics,63.0,1.4,73.3,72.0,75.2,73.8,B,Term 2,2024
4022,100,Jessica Pitts,Male,16,Form 4,Nairobi,English,71.2,0.6,65.8,65.8,79.4,72.6,B,Term 2,2024
4023,100,Jessica Pitts,Male,16,Form 4,Nairobi,Biology,83.9,2.1,77.3,75.7,64.5,70.4,B,Term 2,2024
4024,100,Jessica Pitts,Male,16,Form 4,Nairobi,History,62.5,5.8,77.5,85.5,76.1,79.2,B,Term 2,2024
4025,100,Jessica Pitts,Male,16,Form 4,Nairobi,History,76.0,0.9,66.4,74.7,61.4,66.4,C,Term 3,2024
4026,100,Jessica Pitts,Male,16,Form 4,Nairobi,English,76.4,4.0,78.5,77.5,73.9,75.9,B,Term 3,2024
4027,100,Jessica Pitts,Male,16,Form 4,Nairobi,Biology,81.8,5.6,95.7,83.8,99.0,93.8,A,Term 3,2024
4028,100,Jessica Pitts,Male,16,Form 4,Nairobi,Physics,88.4,0.8,76.7,68.4,80.3,76.0,B,Term 3,2024
4029,100,Jessica Pitts,Male,16,Form 4,Nairobi,Computer Science,87.4,3.2,79.7,98.6,71.9,81.4,A,Term 3,2024
4030,100,Jessica Pitts,Male,16,Form 4,Nairobi,Mathematics,90.7,3.0,76.9,67.4,72.4,71.8,B,Term 3,2024
4031,100,Jessica Pitts,Male,16,Form 4,Nairobi,Physics,81.5,0.7,72.3,67.0,68.5,68.8,C,Term 1,2025
4032,100,Jessica Pitts,Male,16,Form 4,Nairobi,English,100.0,0.0,76.0,77.3,84.6,80.7,A,Term 1,2025
4033,100,Jessica Pitts,Male,16,Form 4,Nairobi,History,87.5,2.0,73.8,74.6,68.5,71.4,B,Term 1,2025
4034,100,Jessica Pitts,Male,16,Form 4,Nairobi,Biology,86.4,2.3,74.5,78.2,77.0,76.9,B,Term 1,2025
4035,100,Jessica Pitts,Male,16,Form 4,Nairobi,Mathematics,87.1,1.9,86.3,87.1,77.4,82.1,A,Term 1,2025
4036,100,Jessica Pitts,Male,16,Form 4,Nairobi,Computer Science,80.1,3.8,93.9,89.8,88.4,89.9,A,Term 1,2025
4037,100,Jessica Pitts,Male,16,Form 4,Nairobi,Computer Science,77.5,2.0,87.0,74.7,88.1,83.9,A,Term 2,2025
4038,100,Jessica Pitts,Male,16,Form 4,Nairobi,History,88.5,1.3,75.5,63.7,79.5,74.0,B,Term 2,2025
4039,100,Jessica Pitts,Male,16,Form 4,Nairobi,Physics,84.6,2.8,99.4,98.5,100.0,99.4,A,Term 2,2025
4040,100,Jessica Pitts,Male,16,Form 4,Nairobi,English,77.6,4.4,86.2,80.2,72.1,77.3,B,Term 2,2025
4041,100,Jessica Pitts,Male,16,Form 4,Nairobi,Mathematics,77.0,3.4,78.6,75.6,80.6,78.7,B,Term 3,2025
4042,100,Jessica Pitts,Male,16,Form 4,Nairobi,Computer Science,72.2,3.3,66.8,73.3,86.8,78.7,B,Term 3,2025
4043,100,Jessica Pitts,Male,16,Form 4,Nairobi,Biology,67.4,3.2,93.1,78.2,76.6,80.4,A,Term 3,2025
4044,100,Jessica Pitts,Male,16,Form 4,Nairobi,Physics,70.3,4.7,74.4,63.3,83.3,75.5,B,Term 3,2025
4045,100,Jessica Pitts,Male,16,Form 4,Nairobi,English,93.6,4.3,79.5,64.8,77.0,73.8,B,Term 3,2025
4046,101,Janet Campbell,Male,17,Form 1,Eldoret,Computer Science,85.1,3.8,68.4,81.9,79.0,77.7,B,Term 1,2023
4047,101,Janet Campbell,Male,17,Form 1,Eldoret,Mathematics,73.0,0.6,82.7,81.5,71.1,76.6,B,Term 1,2023
4048,101,Janet Campbell,Male,17,Form 1,Eldoret,English,56.8,4.1,72.4,82.1,81.0,79.6,B,Term 1,2023
4049,101,Janet Campbell,Male,17,Form 1,Eldoret,Physics,83.8,3.1,79.7,70.3,79.7,76.9,B,Term 1,2023
4050,101,Janet Campbell,Male,17,Form 1,Eldoret,Biology,72.8,5.0,77.9,81.9,74.5,77.4,B,Term 1,2023
4051,101,Janet Campbell,Male,17,Form 1,Eldoret,History,97.0,5.4,97.3,90.5,95.6,94.4,A,Term 1,2023
4052,101,Janet Campbell,Male,17,Form 1,Eldoret,History,94.2,3.0,83.6,83.5,72.9,78.2,B,Term 2,2023
4053,101,Janet Campbell,Male,17,Form 1,Eldoret,Computer Science,60.1,2.7,51.8,50.6,52.2,51.7,D,Term 2,2023
4054,101,Janet Campbell,Male,17,Form 1,Eldoret,Mathematics,90.2,4.6,87.6,89.0,64.5,76.5,B,Term 2,2023
4055,101,Janet Campbell,Male,17,Form 1,Eldoret,Biology,82.1,0.3,61.3,70.5,76.2,71.5,B,Term 3,2023
4056,101,Janet Campbell,Male,17,Form 1,Eldoret,Mathematics,70.8,4.4,81.2,84.2,76.4,79.7,B,Term 3,2023
4057,101,Janet Campbell,Male,17,Form 1,Eldoret,Physics,83.5,3.0,72.4,67.1,73.1,71.2,B,Term 3,2023
4058,101,Janet Campbell,Male,17,Form 1,Eldoret,Computer Science,78.1,1.9,71.0,75.6,86.2,80.0,A,Term 3,2023
4059,101,Janet Campbell,Male,17,Form 1,Eldoret,Physics,91.1,4.8,82.7,71.3,76.5,76.2,B,Term 1,2024
4060,101,Janet Campbell,Male,17,Form 1,Eldoret,History,80.2,2.1,68.2,63.8,77.5,71.5,B,Term 1,2024
4061,101,Janet Campbell,Male,17,Form 1,Eldoret,Mathematics,80.2,3.3,77.0,77.4,74.3,75.8,B,Term 1,2024
4062,101,Janet Campbell,Male,17,Form 1,Eldoret,Biology,96.2,4.1,79.7,81.1,85.3,82.9,A,Term 2,2024
4063,101,Janet Campbell,Male,17,Form 1,Eldoret,History,97.0,0.9,83.7,67.6,76.6,75.3,B,Term 2,2024
4064,101,Janet Campbell,Male,17,Form 1,Eldoret,Computer Science,71.4,3.6,71.6,69.4,78.0,74.2,B,Term 2,2024
4065,101,Janet Campbell,Male,17,Form 1,Eldoret,Physics,84.3,3.3,80.7,76.0,91.5,84.7,A,Term 2,2024
4066,101,Janet Campbell,Male,17,Form 1,Eldoret,English,69.7,0.4,44.7,59.8,59.5,56.6,D,Term 2,2024
4067,101,Janet Campbell,Male,17,Form 1,Eldoret,Mathematics,94.1,1.4,79.3,80.2,84.0,81.9,A,Term 2,2024
4068,101,Janet Campbell,Male,17,Form 1,Eldoret,Physics,74.4,6.9,88.6,83.6,90.6,88.1,A,Term 3,2024
4069,101,Janet Campbell,Male,17,Form 1,Eldoret,Computer Science,83.8,4.6,74.3,62.2,76.4,71.7,B,Term 3,2024
4070,101,Janet Campbell,Male,17,Form 1,Eldoret,English,80.9,5.9,80.0,61.3,62.6,65.7,C,Term 3,2024
4071,101,Janet Campbell,Male,17,Form 1,Eldoret,Mathematics,65.2,3.4,58.4,66.6,68.8,66.0,C,Term 3,2024
4072,101,Janet Campbell,Male,17,Form 1,Eldoret,Biology,82.4,2.8,86.7,91.6,87.1,88.3,A,Term 3,2024
4073,101,Janet Campbell,Male,17,Form 1,Eldoret,Mathematics,71.0,3.8,70.4,73.0,55.3,63.6,C,Term 1,2025
4074,101,Janet Campbell,Male,17,Form 1,Eldoret,Biology,65.9,4.4,67.8,72.0,67.8,69.1,C,Term 1,2025
4075,101,Janet Campbell,Male,17,Form 1,Eldoret,English,86.2,2.9,74.0,78.9,86.3,81.6,A,Term 1,2025
4076,101,Janet Campbell,Male,17,Form 1,Eldoret,Physics,76.3,4.4,80.8,78.1,76.9,78.0,B,Term 1,2025
4077,101,Janet Campbell,Male,17,Form 1,Eldoret,Computer Science,85.5,4.8,84.7,79.7,94.9,88.3,A,Term 1,2025
4078,101,Janet Campbell,Male,17,Form 1,Eldoret,Computer Science,88.4,3.1,81.5,72.4,62.4,69.2,C,Term 2,2025
4079,101,Janet Campbell,Male,17,Form 1,Eldoret,History,82.7,4.8,89.1,90.0,93.8,91.7,A,Term 2,2025
4080,101,Janet Campbell,Male,17,Form 1,Eldoret,Mathematics,79.4,3.8,81.3,81.3,82.7,82.0,A,Term 2,2025
4081,101,Janet Campbell,Male,17,Form 1,Eldoret,English,79.9,5.9,86.3,79.7,84.3,83.3,A,Term 2,2025
4082,101,Janet Campbell,Male,17,Form 1,Eldoret,Physics,83.1,1.8,70.2,71.4,56.9,63.9,C,Term 2,2025
4083,101,Janet Campbell,Male,17,Form 1,Eldoret,English,80.6,2.4,78.8,87.9,79.0,81.6,A,Term 3,2025
4084,101,Janet Campbell,Male,17,Form 1,Eldoret,History,69.7,2.5,77.1,81.6,73.9,76.8,B,Term 3,2025
4085,101,Janet Campbell,Male,17,Form 1,Eldoret,Mathematics,78.4,5.6,76.4,91.8,69.5,77.6,B,Term 3,2025
4086,102,Thomas Yu,Male,17,Form 3,Nairobi,English,89.7,4.4,32.4,38.5,36.7,36.3,F,Term 1,2023
4087,102,Thomas Yu,Male,17,Form 3,Nairobi,History,76.6,5.1,30.3,37.1,31.8,33.1,F,Term 1,2023
4088,102,Thomas Yu,Male,17,Form 3,Nairobi,Physics,94.4,3.8,40.7,43.1,35.8,39.0,F,Term 1,2023
4089,102,Thomas Yu,Male,17,Form 3,Nairobi,Computer Science,69.0,4.4,39.6,34.5,25.9,31.2,F,Term 1,2023
4090,102,Thomas Yu,Male,17,Form 3,Nairobi,Biology,82.9,1.0,17.2,11.9,20.0,17.0,F,Term 1,2023
4091,102,Thomas Yu,Male,17,Form 3,Nairobi,Computer Science,80.4,2.1,13.9,12.4,8.4,10.7,F,Term 2,2023
4092,102,Thomas Yu,Male,17,Form 3,Nairobi,Mathematics,78.7,1.3,26.2,19.2,28.4,25.2,F,Term 2,2023
4093,102,Thomas Yu,Male,17,Form 3,Nairobi,English,68.4,1.3,26.2,28.9,35.7,31.8,F,Term 2,2023
4094,102,Thomas Yu,Male,17,Form 3,Nairobi,Computer Science,78.2,2.8,17.2,25.0,17.2,19.6,F,Term 3,2023
4095,102,Thomas Yu,Male,17,Form 3,Nairobi,Biology,94.3,0.8,26.5,25.8,35.9,31.0,F,Term 3,2023
4096,102,Thomas Yu,Male,17,Form 3,Nairobi,Physics,75.2,2.2,31.5,18.2,23.0,23.3,F,Term 3,2023
4097,102,Thomas Yu,Male,17,Form 3,Nairobi,Mathematics,80.0,3.3,26.7,30.5,20.8,24.9,F,Term 3,2023
4098,102,Thomas Yu,Male,17,Form 3,Nairobi,Computer Science,92.9,4.8,42.2,20.9,45.3,37.4,F,Term 1,2024
4099,102,Thomas Yu,Male,17,Form 3,Nairobi,English,78.1,2.6,20.2,7.6,18.7,15.7,F,Term 1,2024
4100,102,Thomas Yu,Male,17,Form 3,Nairobi,Biology,91.0,2.3,35.1,43.1,28.4,34.2,F,Term 1,2024
4101,102,Thomas Yu,Male,17,Form 3,Nairobi,Mathematics,92.3,4.3,37.8,29.9,36.6,34.8,F,Term 1,2024
4102,102,Thomas Yu,Male,17,Form 3,Nairobi,Physics,93.1,3.2,19.4,33.8,28.9,28.5,F,Term 1,2024
4103,102,Thomas Yu,Male,17,Form 3,Nairobi,Mathematics,69.7,0.4,8.3,16.5,37.2,25.2,F,Term 2,2024
4104,102,Thomas Yu,Male,17,Form 3,Nairobi,English,66.0,2.7,38.0,33.2,33.1,34.1,F,Term 2,2024
4105,102,Thomas Yu,Male,17,Form 3,Nairobi,History,70.4,2.6,34.2,24.3,27.1,27.7,F,Term 2,2024
4106,102,Thomas Yu,Male,17,Form 3,Nairobi,Biology,72.5,3.3,37.4,26.0,35.4,33.0,F,Term 2,2024
4107,102,Thomas Yu,Male,17,Form 3,Nairobi,Physics,75.2,4.5,24.6,30.7,35.9,32.0,F,Term 2,2024
4108,102,Thomas Yu,Male,17,Form 3,Nairobi,English,84.4,2.2,21.3,23.5,19.4,21.0,F,Term 3,2024
4109,102,Thomas Yu,Male,17,Form 3,Nairobi,Biology,91.7,1.6,31.1,37.5,39.6,37.2,F,Term 3,2024
4110,102,Thomas Yu,Male,17,Form 3,Nairobi,Computer Science,89.0,3.5,22.5,21.9,33.8,28.0,F,Term 3,2024
4111,102,Thomas Yu,Male,17,Form 3,Nairobi,Mathematics,82.7,4.3,36.9,40.7,40.4,39.8,F,Term 3,2024
4112,102,Thomas Yu,Male,17,Form 3,Nairobi,History,78.7,2.2,35.6,35.4,28.9,32.2,F,Term 3,2024
4113,102,Thomas Yu,Male,17,Form 3,Nairobi,Physics,88.8,1.5,34.1,28.8,34.2,32.6,F,Term 3,2024
4114,102,Thomas Yu,Male,17,Form 3,Nairobi,Mathematics,83.9,2.9,31.8,32.4,31.9,32.0,F,Term 1,2025
4115,102,Thomas Yu,Male,17,Form 3,Nairobi,Computer Science,71.0,2.8,29.8,36.0,34.3,33.9,F,Term 1,2025
4116,102,Thomas Yu,Male,17,Form 3,Nairobi,English,73.3,2.8,26.4,26.4,31.3,28.8,F,Term 1,2025
4117,102,Thomas Yu,Male,17,Form 3,Nairobi,Biology,83.8,4.8,33.4,34.3,42.4,38.2,F,Term 1,2025
4118,102,Thomas Yu,Male,17,Form 3,Nairobi,Physics,65.9,1.0,26.8,31.2,20.3,24.9,F,Term 1,2025
4119,102,Thomas Yu,Male,17,Form 3,Nairobi,Physics,92.6,3.1,24.8,20.5,32.1,27.2,F,Term 2,2025
4120,102,Thomas Yu,Male,17,Form 3,Nairobi,Biology,81.7,1.1,17.1,0.3,13.1,10.0,F,Term 2,2025
4121,102,Thomas Yu,Male,17,Form 3,Nairobi,English,84.3,1.4,39.6,26.5,31.3,31.5,F,Term 2,2025
4122,102,Thomas Yu,Male,17,Form 3,Nairobi,History,91.9,3.0,24.5,19.2,34.0,27.7,F,Term 2,2025
4123,102,Thomas Yu,Male,17,Form 3,Nairobi,Computer Science,88.1,2.5,25.7,27.0,44.7,35.6,F,Term 2,2025
4124,102,Thomas Yu,Male,17,Form 3,Nairobi,Mathematics,82.5,4.4,42.6,22.1,34.6,32.4,F,Term 2,2025
4125,102,Thomas Yu,Male,17,Form 3,Nairobi,English,98.4,4.4,46.7,42.9,38.5,41.5,F,Term 3,2025
4126,102,Thomas Yu,Male,17,Form 3,Nairobi,History,71.0,4.2,34.1,38.0,35.6,36.0,F,Term 3,2025
4127,102,Thomas Yu,Male,17,Form 3,Nairobi,Biology,91.6,4.4,32.0,19.0,31.7,27.9,F,Term 3,2025
4128,102,Thomas Yu,Male,17,Form 3,Nairobi,Mathematics,88.0,1.0,25.2,26.8,22.9,24.5,F,Term 3,2025
4129,102,Thomas Yu,Male,17,Form 3,Nairobi,Computer Science,70.3,2.9,16.8,14.9,16.9,16.3,F,Term 3,2025
4130,103,Jenna Martin,Female,18,Form 4,Eldoret,Computer Science,66.9,2.5,73.0,83.8,80.3,79.9,B,Term 1,2023
4131,103,Jenna Martin,Female,18,Form 4,Eldoret,Physics,70.0,2.4,61.2,62.1,80.9,71.3,B,Term 1,2023
4132,103,Jenna Martin,Female,18,Form 4,Eldoret,Mathematics,71.2,1.9,67.7,73.5,79.0,75.1,B,Term 1,2023
4133,103,Jenna Martin,Female,18,Form 4,Eldoret,Biology,86.9,3.3,69.4,70.4,78.1,74.1,B,Term 1,2023
4134,103,Jenna Martin,Female,18,Form 4,Eldoret,English,61.3,5.1,69.0,56.8,58.0,59.8,D,Term 1,2023
4135,103,Jenna Martin,Female,18,Form 4,Eldoret,History,78.0,4.2,59.8,53.3,54.1,55.0,D,Term 1,2023
4136,103,Jenna Martin,Female,18,Form 4,Eldoret,Physics,84.5,3.4,66.8,47.4,60.1,57.6,D,Term 2,2023
4137,103,Jenna Martin,Female,18,Form 4,Eldoret,Computer Science,83.5,2.5,58.2,45.7,53.9,52.3,D,Term 2,2023
4138,103,Jenna Martin,Female,18,Form 4,Eldoret,History,83.5,3.0,73.5,76.8,73.3,74.4,B,Term 2,2023
4139,103,Jenna Martin,Female,18,Form 4,Eldoret,Mathematics,88.1,5.1,77.8,84.1,84.7,83.1,A,Term 2,2023
4140,103,Jenna Martin,Female,18,Form 4,Eldoret,English,78.1,4.6,76.3,74.7,72.9,74.1,B,Term 2,2023
4141,103,Jenna Martin,Female,18,Form 4,Eldoret,Biology,86.3,3.4,69.3,68.3,84.2,76.5,B,Term 3,2023
4142,103,Jenna Martin,Female,18,Form 4,Eldoret,English,86.8,2.1,68.9,58.5,51.8,57.2,D,Term 3,2023
4143,103,Jenna Martin,Female,18,Form 4,Eldoret,History,67.9,0.4,42.6,58.2,48.1,50.0,D,Term 3,2023
4144,103,Jenna Martin,Female,18,Form 4,Eldoret,Physics,78.4,0.8,50.4,56.5,75.6,64.9,C,Term 3,2023
4145,103,Jenna Martin,Female,18,Form 4,Eldoret,Computer Science,88.6,2.7,68.7,65.7,85.0,76.0,B,Term 3,2023
4146,103,Jenna Martin,Female,18,Form 4,Eldoret,Mathematics,70.6,2.5,59.3,68.5,61.5,63.1,C,Term 3,2023
4147,103,Jenna Martin,Female,18,Form 4,Eldoret,History,88.6,3.9,77.2,64.0,79.5,74.4,B,Term 1,2024
4148,103,Jenna Martin,Female,18,Form 4,Eldoret,Mathematics,93.7,5.7,73.0,91.4,74.2,79.1,B,Term 1,2024
4149,103,Jenna Martin,Female,18,Form 4,Eldoret,Computer Science,73.9,2.7,60.3,53.4,55.4,55.8,D,Term 1,2024
4150,103,Jenna Martin,Female,18,Form 4,Eldoret,Biology,91.7,3.9,72.0,71.2,67.7,69.6,C,Term 1,2024
4151,103,Jenna Martin,Female,18,Form 4,Eldoret,Physics,82.0,3.7,69.5,61.5,62.5,63.6,C,Term 1,2024
4152,103,Jenna Martin,Female,18,Form 4,Eldoret,Mathematics,74.7,2.2,73.7,62.5,73.6,70.3,B,Term 2,2024
4153,103,Jenna Martin,Female,18,Form 4,Eldoret,History,78.1,2.0,58.7,44.3,53.4,51.7,D,Term 2,2024
4154,103,Jenna Martin,Female,18,Form 4,Eldoret,Computer Science,72.5,4.2,64.2,64.1,67.2,65.7,C,Term 2,2024
