record_id,student_id,student_name,gender,age,class,location,subject,attendance_percent,study_hours_per_week,assignment_marks,test_marks,exam_marks,final_score,final_grade,academic_term,academic_year,term_number,period
1087,27,Scott Ward,Male,14,Form 1,Nakuru,Computer Science,80.2,3.1,88.5,90.7,99.5,94.7,A,Term 2,2025,2,2025-Term 2
1088,27,Scott Ward,Male,14,Form 1,Nakuru,Biology,87.8,3.0,100.0,94.8,97.8,97.3,A,Term 2,2025,2,2025-Term 2
1089,27,Scott Ward,Male,14,Form 1,Nakuru,Physics,68.0,2.8,100.0,100.0,97.6,98.8,A,Term 3,2025,3,2025-Term 3
1090,27,Scott Ward,Male,14,Form 1,Nakuru,Mathematics,95.5,2.7,99.9,100.0,100.0,100.0,A,Term 3,2025,3,2025-Term 3
1091,27,Scott Ward,Male,14,Form 1,Nakuru,Biology,80.1,3.3,99.3,90.8,100.0,97.1,A,Term 3,2025,3,2025-Term 3
1092,27,Scott Ward,Male,14,Form 1,Nakuru,Computer Science,77.3,3.2,97.0,92.9,100.0,97.3,A,Term 3,2025,3,2025-Term 3
1093,27,Scott Ward,Male,14,Form 1,Nakuru,English,64.1,2.6,93.3,83.9,100.0,93.8,A,Term 3,2025,3,2025-Term 3
1094,27,Scott Ward,Male,14,Form 1,Nakuru,History,83.0,5.1,95.6,100.0,98.3,98.3,A,Term 3,2025,3,2025-Term 3
1095,28,Tamara Johnson,Female,15,Form 1,Eldoret,Mathematics,96.7,2.1,55.8,45.6,44.3,47.0,F,Term 1,2023,1,2023-Term 1
1096,28,Tamara Johnson,Female,15,Form 1,Eldoret,Computer Science,64.3,5.6,53.5,59.6,56.6,56.9,D,Term 1,2023,1,2023-Term 1
1097,28,Tamara Johnson,Female,15,Form 1,Eldoret,Physics,81.4,0.4,48.4,42.0,49.1,46.8,F,Term 1,2023,1,2023-Term 1
1098,28,Tamara Johnson,Female,15,Form 1,Eldoret,Biology,88.8,4.4,67.8,62.2,56.8,60.6,C,Term 1,2023,1,2023-Term 1
1099,28,Tamara Johnson,Female,15,Form 1,Eldoret,English,92.9,6.5,60.7,45.2,63.4,57.4,D,Term 1,2023,1,2023-Term 1
1100,28,Tamara Johnson,Female,15,Form 1,Eldoret,History,85.7,2.9,45.5,58.3,67.3,60.3,C,Term 1,2023,1,2023-Term 1
1101,28,Tamara Johnson,Female,15,Form 1,Eldoret,English,76.1,3.7,51.9,46.9,43.5,46.2,F,Term 2,2023,2,2023-Term 2
1102,28,Tamara Johnson,Female,15,Form 1,Eldoret,Mathematics,74.4,2.4,51.2,55.0,57.5,55.5,D,Term 2,2023,2,2023-Term 2
1103,28,Tamara Johnson,Female,15,Form 1,Eldoret,History,71.0,5.7,54.4,50.9,72.1,62.2,C,Term 2,2023,2,2023-Term 2
1104,28,Tamara Johnson,Female,15,Form 1,Eldoret,Physics,87.5,1.6,64.4,65.2,60.6,62.7,C,Term 2,2023,2,2023-Term 2
1105,28,Tamara Johnson,Female,15,Form 1,Eldoret,Biology,74.5,3.5,64.1,46.1,67.3,60.3,C,Term 2,2023,2,2023-Term 2
1106,28,Tamara Johnson,Female,15,Form 1,Eldoret,Computer Science,80.9,3.4,61.6,70.8,43.0,55.1,D,Term 2,2023,2,2023-Term 2
1107,28,Tamara Johnson,Female,15,Form 1,Eldoret,History,74.8,1.6,45.0,48.8,51.7,49.5,F,Term 3,2023,3,2023-Term 3
1108,28,Tamara Johnson,Female,15,Form 1,Eldoret,Computer Science,84.4,2.0,59.8,65.7,65.4,64.4,C,Term 3,2023,3,2023-Term 3
1109,28,Tamara Johnson,Female,15,Form 1,Eldoret,Physics,82.3,1.7,48.9,49.5,53.8,51.5,D,Term 3,2023,3,2023-Term 3
1110,28,Tamara Johnson,Female,15,Form 1,Eldoret,English,89.2,2.9,61.3,56.9,53.2,55.9,D,Term 3,2023,3,2023-Term 3
1111,28,Tamara Johnson,Female,15,Form 1,Eldoret,Biology,64.4,2.0,51.2,53.0,58.4,55.4,D,Term 1,2024,1,2024-Term 1
1112,28,Tamara Johnson,Female,15,Form 1,Eldoret,Mathematics,87.2,1.4,67.7,54.2,55.5,57.6,D,Term 1,2024,1,2024-Term 1
1113,28,Tamara Johnson,Female,15,Form 1,Eldoret,Physics,93.9,2.8,41.0,46.2,38.7,41.4,F,Term 1,2024,1,2024-Term 1
1114,28,Tamara Johnson,Female,15,Form 1,Eldoret,English,77.9,3.0,65.3,74.2,78.2,74.4,B,Term 1,2024,1,2024-Term 1
1115,28,Tamara Johnson,Female,15,Form 1,Eldoret,Computer Science,96.3,3.4,54.0,59.1,51.1,54.1,D,Term 1,2024,1,2024-Term 1
1116,28,Tamara Johnson,Female,15,Form 1,Eldoret,Computer Science,99.4,4.3,75.3,72.2,49.9,61.7,C,Term 2,2024,2,2024-Term 2
1117,28,Tamara Johnson,Female,15,Form 1,Eldoret,English,77.0,4.8,56.1,49.9,71.5,62.0,C,Term 2,2024,2,2024-Term 2
1118,28,Tamara Johnson,Female,15,Form 1,Eldoret,Physics,98.8,1.7,57.2,64.9,64.7,63.3,C,Term 2,2024,2,2024-Term 2
1119,28,Tamara Johnson,Female,15,Form 1,Eldoret,Biology,90.1,3.5,74.6,67.8,76.6,73.6,B,Term 2,2024,2,2024-Term 2
1120,28,Tamara Johnson,Female,15,Form 1,Eldoret,Computer Science,66.3,0.8,38.7,36.7,47.5,42.5,F,Term 3,2024,3,2024-Term 3
1121,28,Tamara Johnson,Female,15,Form 1,Eldoret,Mathematics,76.9,2.7,58.5,60.4,65.2,62.4,C,Term 3,2024,3,2024-Term 3
1122,28,Tamara Johnson,Female,15,Form 1,Eldoret,History,62.6,0.0,51.0,63.0,49.9,54.0,D,Term 3,2024,3,2024-Term 3
1123,28,Tamara Johnson,Female,15,Form 1,Eldoret,Biology,90.2,2.7,70.3,47.1,65.3,60.8,C,Term 1,2025,1,2025-Term 1
1124,28,Tamara Johnson,Female,15,Form 1,Eldoret,Computer Science,100.0,3.4,71.2,74.1,74.6,73.8,B,Term 1,2025,1,2025-Term 1
1125,28,Tamara Johnson,Female,15,Form 1,Eldoret,History,59.8,1.2,46.5,48.5,45.0,46.3,F,Term 1,2025,1,2025-Term 1
1126,28,Tamara Johnson,Female,15,Form 1,Eldoret,Mathematics,90.2,2.8,67.6,67.9,65.4,66.6,C,Term 1,2025,1,2025-Term 1
1127,28,Tamara Johnson,Female,15,Form 1,Eldoret,Physics,88.8,2.4,59.2,57.2,70.4,64.2,C,Term 1,2025,1,2025-Term 1
1128,28,Tamara Johnson,Female,15,Form 1,Eldoret,English,81.1,2.3,59.2,60.9,73.5,66.9,C,Term 1,2025,1,2025-Term 1
1129,28,Tamara Johnson,Female,15,Form 1,Eldoret,Biology,97.4,5.4,73.1,60.3,59.7,62.5,C,Term 2,2025,2,2025-Term 2
1130,28,Tamara Johnson,Female,15,Form 1,Eldoret,Computer Science,58.5,5.5,53.4,47.7,59.6,54.8,D,Term 2,2025,2,2025-Term 2
1131,28,Tamara Johnson,Female,15,Form 1,Eldoret,Physics,78.2,1.0,48.5,49.8,38.8,44.1,F,Term 2,2025,2,2025-Term 2
1132,28,Tamara Johnson,Female,15,Form 1,Eldoret,History,67.8,3.3,36.8,44.2,39.8,40.5,F,Term 3,2025,3,2025-Term 3
1133,28,Tamara Johnson,Female,15,Form 1,Eldoret,Mathematics,100.0,5.8,67.8,70.3,60.3,64.8,C,Term 3,2025,3,2025-Term 3
1134,28,Tamara Johnson,Female,15,Form 1,Eldoret,English,67.0,3.0,51.9,57.1,48.0,51.5,D,Term 3,2025,3,2025-Term 3
1135,29,Austin Lee,Male,18,Form 2,Kisumu,Physics,83.1,3.6,58.5,41.4,49.2,48.7,F,Term 1,2023,1,2023-Term 1
1136,29,Austin Lee,Male,18,Form 2,Kisumu,Mathematics,79.4,2.0,62.1,46.8,72.3,62.6,C,Term 1,2023,1,2023-Term 1
1137,29,Austin Lee,Male,18,Form 2,Kisumu,History,86.4,3.1,76.1,56.5,54.5,59.4,D,Term 1,2023,1,2023-Term 1
1138,29,Austin Lee,Male,18,Form 2,Kisumu,Computer Science,74.5,3.0,47.2,58.9,48.3,51.2,D,Term 1,2023,1,2023-Term 1
1139,29,Austin Lee,Male,18,Form 2,Kisumu,English,79.1,2.1,57.4,74.4,77.0,72.3,B,Term 1,2023,1,2023-Term 1
1140,29,Austin Lee,Male,18,Form 2,Kisumu,Biology,84.6,3.0,71.4,60.3,61.7,63.3,C,Term 1,2023,1,2023-Term 1
1141,29,Austin Lee,Male,18,Form 2,Kisumu,Physics,68.8,3.6,54.7,58.2,50.6,53.7,D,Term 2,2023,2,2023-Term 2
1142,29,Austin Lee,Male,18,Form 2,Kisumu,Mathematics,73.0,3.8,53.1,43.2,56.1,51.6,D,Term 2,2023,2,2023-Term 2
1143,29,Austin Lee,Male,18,Form 2,Kisumu,English,81.6,1.9,56.1,49.5,43.4,47.8,F,Term 2,2023,2,2023-Term 2
1144,29,Austin Lee,Male,18,Form 2,Kisumu,Computer Science,100.0,2.1,65.8,85.4,50.8,64.2,C,Term 2,2023,2,2023-Term 2
1145,29,Austin Lee,Male,18,Form 2,Kisumu,Computer Science,86.5,1.9,50.8,46.5,54.1,51.2,D,Term 3,2023,3,2023-Term 3
1146,29,Austin Lee,Male,18,Form 2,Kisumu,Biology,67.3,4.4,61.5,56.1,56.4,57.3,D,Term 3,2023,3,2023-Term 3
1147,29,Austin Lee,Male,18,Form 2,Kisumu,Mathematics,84.9,1.3,49.1,47.1,36.5,42.2,F,Term 3,2023,3,2023-Term 3
1148,29,Austin Lee,Male,18,Form 2,Kisumu,English,95.4,2.0,72.3,57.9,58.2,60.9,C,Term 3,2023,3,2023-Term 3
1149,29,Austin Lee,Male,18,Form 2,Kisumu,History,100.0,5.6,71.3,65.6,73.5,70.7,B,Term 1,2024,1,2024-Term 1
1150,29,Austin Lee,Male,18,Form 2,Kisumu,English,74.8,0.0,42.1,34.0,41.4,39.3,F,Term 1,2024,1,2024-Term 1
1151,29,Austin Lee,Male,18,Form 2,Kisumu,Biology,71.3,1.8,59.9,58.6,65.7,62.4,C,Term 1,2024,1,2024-Term 1
1152,29,Austin Lee,Male,18,Form 2,Kisumu,Physics,86.8,5.2,60.9,53.9,59.6,58.2,D,Term 1,2024,1,2024-Term 1
1153,29,Austin Lee,Male,18,Form 2,Kisumu,Biology,91.6,4.9,63.3,79.8,57.5,65.4,C,Term 2,2024,2,2024-Term 2
1154,29,Austin Lee,Male,18,Form 2,Kisumu,English,91.0,2.4,57.6,72.5,52.5,59.5,D,Term 2,2024,2,2024-Term 2
1155,29,Austin Lee,Male,18,Form 2,Kisumu,Mathematics,75.3,1.5,43.7,55.9,64.6,57.8,D,Term 2,2024,2,2024-Term 2
1156,29,Austin Lee,Male,18,Form 2,Kisumu,Physics,83.0,4.7,67.5,62.6,66.6,65.6,C,Term 2,2024,2,2024-Term 2
1157,29,Austin Lee,Male,18,Form 2,Kisumu,History,87.4,2.1,57.6,63.7,49.4,55.3,D,Term 2,2024,2,2024-Term 2
1158,29,Austin Lee,Male,18,Form 2,Kisumu,Mathematics,81.5,5.9,79.9,73.4,75.8,75.9,B,Term 3,2024,3,2024-Term 3
1159,29,Austin Lee,Male,18,Form 2,Kisumu,Biology,92.0,5.3,49.2,65.0,53.6,56.1,D,Term 3,2024,3,2024-Term 3
1160,29,Austin Lee,Male,18,Form 2,Kisumu,English,75.3,1.1,42.5,64.1,49.3,52.4,D,Term 3,2024,3,2024-Term 3
1161,29,Austin Lee,Male,18,Form 2,Kisumu,Physics,81.4,3.9,71.7,74.5,62.0,67.7,C,Term 1,2025,1,2025-Term 1
1162,29,Austin Lee,Male,18,Form 2,Kisumu,History,79.0,4.2,58.1,60.9,64.4,62.1,C,Term 1,2025,1,2025-Term 1
1163,29,Austin Lee,Male,18,Form 2,Kisumu,Biology,64.2,4.1,59.5,61.4,68.9,64.8,C,Term 1,2025,1,2025-Term 1
1164,29,Austin Lee,Male,18,Form 2,Kisumu,Mathematics,95.5,5.0,77.7,76.5,83.3,80.1,A,Term 2,2025,2,2025-Term 2
1165,29,Austin Lee,Male,18,Form 2,Kisumu,Physics,89.3,2.5,62.1,56.3,72.6,65.6,C,Term 2,2025,2,2025-Term 2
1166,29,Austin Lee,Male,18,Form 2,Kisumu,Biology,82.6,6.1,54.5,57.5,66.3,61.3,C,Term 2,2025,2,2025-Term 2
1167,29,Austin Lee,Male,18,Form 2,Kisumu,English,86.0,3.5,48.8,56.8,43.7,48.6,F,Term 2,2025,2,2025-Term 2
1168,29,Austin Lee,Male,18,Form 2,Kisumu,Computer Science,76.7,3.8,61.9,62.4,41.3,51.7,D,Term 2,2025,2,2025-Term 2
1169,29,Austin Lee,Male,18,Form 2,Kisumu,History,72.7,0.0,48.5,41.8,48.3,46.4,F,Term 3,2025,3,2025-Term 3
1170,29,Austin Lee,Male,18,Form 2,Kisumu,Biology,66.8,4.2,55.1,54.4,44.9,49.8,F,Term 3,2025,3,2025-Term 3
1171,29,Austin Lee,Male,18,Form 2,Kisumu,Computer Science,70.5,4.5,67.6,64.6,63.5,64.6,C,Term 3,2025,3,2025-Term 3
1172,29,Austin Lee,Male,18,Form 2,Kisumu,Mathematics,64.7,2.6,63.4,58.5,66.0,63.2,C,Term 3,2025,3,2025-Term 3
1173,29,Austin Lee,Male,18,Form 2,Kisumu,English,88.0,1.9,59.9,52.1,55.6,55.4,D,Term 3,2025,3,2025-Term 3
1174,30,Monique Adams,Male,14,Form 1,Nairobi,English,98.1,0.0,69.6,64.7,83.7,75.2,B,Term 1,2023,1,2023-Term 1
1175,30,Monique Adams,Male,14,Form 1,Nairobi,Mathematics,89.3,4.9,92.2,85.8,80.6,84.5,A,Term 1,2023,1,2023-Term 1
1176,30,Monique Adams,Male,14,Form 1,Nairobi,History,85.4,4.9,68.1,69.2,54.5,61.7,C,Term 1,2023,1,2023-Term 1
1177,30,Monique Adams,Male,14,Form 1,Nairobi,Computer Science,83.4,0.2,68.4,60.8,77.5,70.7,B,Term 1,2023,1,2023-Term 1
1178,30,Monique Adams,Male,14,Form 1,Nairobi,Biology,67.4,4.8,66.8,94.4,74.9,79.1,B,Term 1,2023,1,2023-Term 1
1179,30,Monique Adams,Male,14,Form 1,Nairobi,Computer Science,73.2,0.9,61.1,62.5,59.4,60.6,C,Term 2,2023,2,2023-Term 2
1180,30,Monique Adams,Male,14,Form 1,Nairobi,English,88.3,2.4,58.3,42.5,61.9,55.3,D,Term 2,2023,2,2023-Term 2
1181,30,Monique Adams,Male,14,Form 1,Nairobi,Biology,72.2,3.2,71.8,84.0,73.1,76.1,B,Term 2,2023,2,2023-Term 2
1182,30,Monique Adams,Male,14,Form 1,Nairobi,History,99.5,2.5,71.9,65.5,61.8,64.9,C,Term 2,2023,2,2023-Term 2
1183,30,Monique Adams,Male,14,Form 1,Nairobi,Physics,77.2,2.9,67.6,77.4,82.2,77.8,B,Term 2,2023,2,2023-Term 2
1184,30,Monique Adams,Male,14,Form 1,Nairobi,Mathematics,83.9,5.0,74.6,79.6,76.3,76.9,B,Term 2,2023,2,2023-Term 2
1185,30,Monique Adams,Male,14,Form 1,Nairobi,Mathematics,78.1,3.8,64.5,63.9,78.4,71.3,B,Term 3,2023,3,2023-Term 3
1186,30,Monique Adams,Male,14,Form 1,Nairobi,Physics,49.8,3.6,55.8,66.3,68.0,65.0,C,Term 3,2023,3,2023-Term 3
1187,30,Monique Adams,Male,14,Form 1,Nairobi,Biology,87.9,0.0,69.0,77.5,78.6,76.4,B,Term 3,2023,3,2023-Term 3
1188,30,Monique Adams,Male,14,Form 1,Nairobi,Physics,73.2,4.0,58.1,76.7,62.3,65.8,C,Term 1,2024,1,2024-Term 1
1189,30,Monique Adams,Male,14,Form 1,Nairobi,Mathematics,73.5,2.4,68.2,72.4,57.8,64.3,C,Term 1,2024,1,2024-Term 1
1190,30,Monique Adams,Male,14,Form 1,Nairobi,English,74.6,2.8,79.1,87.2,79.9,81.9,A,Term 1,2024,1,2024-Term 1
1191,30,Monique Adams,Male,14,Form 1,Nairobi,History,77.2,2.6,70.4,77.0,70.3,72.3,B,Term 1,2024,1,2024-Term 1
1192,30,Monique Adams,Male,14,Form 1,Nairobi,Computer Science,93.9,1.6,63.8,69.6,64.5,65.9,C,Term 1,2024,1,2024-Term 1
1193,30,Monique Adams,Male,14,Form 1,Nairobi,Biology,89.3,1.6,72.6,54.7,86.1,74.0,B,Term 2,2024,2,2024-Term 2
1194,30,Monique Adams,Male,14,Form 1,Nairobi,History,79.2,0.0,63.4,62.7,71.2,67.1,C,Term 2,2024,2,2024-Term 2
1195,30,Monique Adams,Male,14,Form 1,Nairobi,Computer Science,89.5,3.4,75.7,88.6,64.4,73.9,B,Term 2,2024,2,2024-Term 2
1196,30,Monique Adams,Male,14,Form 1,Nairobi,Mathematics,83.4,3.1,71.8,63.8,77.3,72.1,B,Term 2,2024,2,2024-Term 2
1197,30,Monique Adams,Male,14,Form 1,Nairobi,Physics,84.8,5.2,75.0,85.8,66.2,73.8,B,Term 2,2024,2,2024-Term 2
1198,30,Monique Adams,Male,14,Form 1,Nairobi,English,69.1,2.4,68.7,61.7,78.3,71.4,B,Term 2,2024,2,2024-Term 2
1199,30,Monique Adams,Male,14,Form 1,Nairobi,History,70.9,0.4,56.5,66.4,92.8,77.6,B,Term 3,2024,3,2024-Term 3
1200,30,Monique Adams,Male,14,Form 1,Nairobi,Mathematics,81.9,1.3,65.7,67.1,71.3,68.9,C,Term 3,2024,3,2024-Term 3
1201,30,Monique Adams,Male,14,Form 1,Nairobi,Physics,71.6,5.5,79.4,71.3,86.0,80.3,A,Term 3,2024,3,2024-Term 3
1202,30,Monique Adams,Male,14,Form 1,Nairobi,English,79.4,3.4,60.3,70.1,61.8,64.0,C,Term 3,2024,3,2024-Term 3
1203,30,Monique Adams,Male,14,Form 1,Nairobi,Computer Science,73.5,2.0,67.0,69.4,70.3,69.4,C,Term 3,2024,3,2024-Term 3
1204,30,Monique Adams,Male,14,Form 1,Nairobi,Biology,62.8,0.8,58.6,69.6,70.0,67.6,C,Term 1,2025,1,2025-Term 1
1205,30,Monique Adams,Male,14,Form 1,Nairobi,Computer Science,89.2,5.7,81.9,74.6,98.3,87.9,A,Term 1,2025,1,2025-Term 1
1206,30,Monique Adams,Male,14,Form 1,Nairobi,Mathematics,100.0,3.0,84.2,76.4,72.1,75.8,B,Term 1,2025,1,2025-Term 1
1207,30,Monique Adams,Male,14,Form 1,Nairobi,Physics,90.7,3.1,69.9,62.1,76.0,70.6,B,Term 1,2025,1,2025-Term 1
1208,30,Monique Adams,Male,14,Form 1,Nairobi,History,91.0,2.7,77.0,73.2,80.0,77.4,B,Term 1,2025,1,2025-Term 1
1209,30,Monique Adams,Male,14,Form 1,Nairobi,Computer Science,81.2,4.2,75.4,82.3,68.2,73.9,B,Term 2,2025,2,2025-Term 2
1210,30,Monique Adams,Male,14,Form 1,Nairobi,Biology,94.5,1.4,81.4,82.2,76.0,78.9,B,Term 2,2025,2,2025-Term 2
1211,30,Monique Adams,Male,14,Form 1,Nairobi,English,52.5,2.0,52.1,57.8,53.6,54.6,D,Term 2,2025,2,2025-Term 2
1212,30,Monique Adams,Male,14,Form 1,Nairobi,Mathematics,73.8,1.4,65.8,55.6,56.1,57.9,D,Term 2,2025,2,2025-Term 2
1213,30,Monique Adams,Male,14,Form 1,Nairobi,Physics,77.4,3.5,58.2,80.5,84.9,78.2,B,Term 3,2025,3,2025-Term 3
1214,30,Monique Adams,Male,14,Form 1,Nairobi,Computer Science,71.5,1.5,57.8,63.1,46.0,53.5,D,Term 3,2025,3,2025-Term 3
1215,30,Monique Adams,Male,14,Form 1,Nairobi,Biology,70.8,5.3,74.2,70.4,53.5,62.7,C,Term 3,2025,3,2025-Term 3
1216,30,Monique Adams,Male,14,Form 1,Nairobi,Mathematics,88.4,2.8,70.2,72.3,74.6,73.0,B,Term 3,2025,3,2025-Term 3
1217,30,Monique Adams,Male,14,Form 1,Nairobi,History,93.8,3.6,64.4,87.4,72.5,75.4,B,Term 3,2025,3,2025-Term 3
1218,31,Tammy Ballard,Female,16,Form 2,Kisumu,Physics,96.0,3.4,99.8,87.8,100.0,96.3,A,Term 1,2023,1,2023-Term 1
1219,31,Tammy Ballard,Female,16,Form 2,Kisumu,Biology,94.1,2.1,100.0,93.6,96.4,96.3,A,Term 1,2023,1,2023-Term 1
1220,31,Tammy Ballard,Female,16,Form 2,Kisumu,Computer Science,71.8,1.8,83.6,98.0,80.8,86.5,A,Term 1,2023,1,2023-Term 1
1221,31,Tammy Ballard,Female,16,Form 2,Kisumu,English,83.3,2.2,100.0,100.0,100.0,100.0,A,Term 1,2023,1,2023-Term 1
1222,31,Tammy Ballard,Female,16,Form 2,Kisumu,Mathematics,79.7,1.2,96.2,100.0,100.0,99.2,A,Term 1,2023,1,2023-Term 1
1223,31,Tammy Ballard,Female,16,Form 2,Kisumu,History,76.4,4.6,100.0,96.7,89.7,93.9,A,Term 1,2023,1,2023-Term 1
1224,31,Tammy Ballard,Female,16,Form 2,Kisumu,English,76.9,3.3,98.0,86.6,100.0,95.6,A,Term 2,2023,2,2023-Term 2
1225,31,Tammy Ballard,Female,16,Form 2,Kisumu,Biology,100.0,3.7,100.0,100.0,100.0,100.0,A,Term 2,2023,2,2023-Term 2
1226,31,Tammy Ballard,Female,16,Form 2,Kisumu,Computer Science,86.0,2.5,95.2,98.7,93.9,95.6,A,Term 2,2023,2,2023-Term 2
1227,31,Tammy Ballard,Female,16,Form 2,Kisumu,History,85.1,3.7,100.0,100.0,89.5,94.8,A,Term 2,2023,2,2023-Term 2
1228,31,Tammy Ballard,Female,16,Form 2,Kisumu,Mathematics,78.5,3.1,96.7,90.7,92.8,92.9,A,Term 2,2023,2,2023-Term 2
1229,31,Tammy Ballard,Female,16,Form 2,Kisumu,Physics,95.7,2.1,99.5,98.7,93.8,96.4,A,Term 3,2023,3,2023-Term 3
1230,31,Tammy Ballard,Female,16,Form 2,Kisumu,Mathematics,98.7,2.4,90.6,100.0,100.0,98.1,A,Term 3,2023,3,2023-Term 3
1231,31,Tammy Ballard,Female,16,Form 2,Kisumu,Biology,83.0,2.7,100.0,87.7,100.0,96.3,A,Term 3,2023,3,2023-Term 3
1232,31,Tammy Ballard,Female,16,Form 2,Kisumu,English,72.9,3.0,95.4,97.5,88.5,92.6,A,Term 3,2023,3,2023-Term 3
1233,31,Tammy Ballard,Female,16,Form 2,Kisumu,Physics,92.3,0.3,98.4,91.8,100.0,97.2,A,Term 1,2024,1,2024-Term 1
1234,31,Tammy Ballard,Female,16,Form 2,Kisumu,Biology,66.4,3.1,91.5,82.7,85.5,85.9,A,Term 1,2024,1,2024-Term 1
1235,31,Tammy Ballard,Female,16,Form 2,Kisumu,Computer Science,84.9,1.8,91.4,100.0,100.0,98.3,A,Term 1,2024,1,2024-Term 1
1236,31,Tammy Ballard,Female,16,Form 2,Kisumu,English,100.0,3.1,91.1,100.0,100.0,98.2,A,Term 1,2024,1,2024-Term 1
1237,31,Tammy Ballard,Female,16,Form 2,Kisumu,Mathematics,77.2,4.9,97.7,100.0,91.5,95.3,A,Term 1,2024,1,2024-Term 1
1238,31,Tammy Ballard,Female,16,Form 2,Kisumu,History,92.2,1.4,89.2,99.0,88.8,91.9,A,Term 1,2024,1,2024-Term 1
1239,31,Tammy Ballard,Female,16,Form 2,Kisumu,History,68.5,2.1,89.7,87.5,100.0,94.2,A,Term 2,2024,2,2024-Term 2
1240,31,Tammy Ballard,Female,16,Form 2,Kisumu,English,73.4,2.5,93.8,100.0,100.0,98.8,A,Term 2,2024,2,2024-Term 2
1241,31,Tammy Ballard,Female,16,Form 2,Kisumu,Biology,78.9,1.1,99.5,100.0,82.0,90.9,A,Term 2,2024,2,2024-Term 2
1242,31,Tammy Ballard,Female,16,Form 2,Kisumu,Computer Science,84.0,5.9,98.9,100.0,95.5,97.5,A,Term 2,2024,2,2024-Term 2
1243,31,Tammy Ballard,Female,16,Form 2,Kisumu,Mathematics,78.9,2.5,100.0,98.8,97.6,98.5,A,Term 2,2024,2,2024-Term 2
1244,31,Tammy Ballard,Female,16,Form 2,Kisumu,Physics,90.1,2.6,94.8,97.8,89.3,93.0,A,Term 3,2024,3,2024-Term 3
1245,31,Tammy Ballard,Female,16,Form 2,Kisumu,Computer Science,77.0,2.2,86.1,98.7,100.0,96.8,A,Term 3,2024,3,2024-Term 3
1246,31,Tammy Ballard,Female,16,Form 2,Kisumu,Biology,83.2,4.1,96.7,84.3,100.0,94.6,A,Term 3,2024,3,2024-Term 3
1247,31,Tammy Ballard,Female,16,Form 2,Kisumu,History,74.2,1.8,100.0,100.0,95.2,97.6,A,Term 3,2024,3,2024-Term 3
1248,31,Tammy Ballard,Female,16,Form 2,Kisumu,Mathematics,77.4,1.2,100.0,96.9,79.6,88.9,A,Term 3,2024,3,2024-Term 3
1249,31,Tammy Ballard,Female,16,Form 2,Kisumu,English,88.7,4.5,98.2,100.0,96.7,98.0,A,Term 3,2024,3,2024-Term 3
1250,31,Tammy Ballard,Female,16,Form 2,Kisumu,Physics,74.1,4.5,92.6,85.7,100.0,94.2,A,Term 1,2025,1,2025-Term 1
1251,31,Tammy Ballard,Female,16,Form 2,Kisumu,Biology,88.2,3.1,97.4,92.5,96.5,95.5,A,Term 1,2025,1,2025-Term 1
1252,31,Tammy Ballard,Female,16,Form 2,Kisumu,Computer Science,60.8,1.9,94.6,91.2,97.9,95.2,A,Term 1,2025,1,2025-Term 1
1253,31,Tammy Ballard,Female,16,Form 2,Kisumu,Mathematics,95.5,4.6,100.0,93.1,100.0,97.9,A,Term 1,2025,1,2025-Term 1
1254,31,Tammy Ballard,Female,16,Form 2,Kisumu,History,98.8,3.5,92.4,91.9,100.0,96.1,A,Term 1,2025,1,2025-Term 1
1255,31,Tammy Ballard,Female,16,Form 2,Kisumu,English,84.6,5.0,95.7,98.5,87.7,92.6,A,Term 1,2025,1,2025-Term 1
1256,31,Tammy Ballard,Female,16,Form 2,Kisumu,Computer Science,70.7,4.5,100.0,88.0,97.1,95.0,A,Term 2,2025,2,2025-Term 2
1257,31,Tammy Ballard,Female,16,Form 2,Kisumu,Biology,69.8,4.8,93.8,99.5,94.2,95.7,A,Term 2,2025,2,2025-Term 2
1258,31,Tammy Ballard,Female,16,Form 2,Kisumu,English,96.8,1.9,83.2,93.8,89.5,89.5,A,Term 2,2025,2,2025-Term 2
1259,31,Tammy Ballard,Female,16,Form 2,Kisumu,Physics,67.7,4.8,99.9,100.0,100.0,100.0,A,Term 3,2025,3,2025-Term 3
1260,31,Tammy Ballard,Female,16,Form 2,Kisumu,Mathematics,73.8,1.4,100.0,100.0,93.2,96.6,A,Term 3,2025,3,2025-Term 3
1261,31,Tammy Ballard,Female,16,Form 2,Kisumu,Biology,88.1,1.9,100.0,94.9,86.9,91.9,A,Term 3,2025,3,2025-Term 3
1262,31,Tammy Ballard,Female,16,Form 2,Kisumu,Computer Science,71.5,4.5,99.4,96.4,100.0,98.8,A,Term 3,2025,3,2025-Term 3
1263,31,Tammy Ballard,Female,16,Form 2,Kisumu,English,73.5,3.5,91.6,91.6,93.1,92.3,A,Term 3,2025,3,2025-Term 3
1264,31,Tammy Ballard,Female,16,Form 2,Kisumu,History,81.5,3.4,76.0,77.3,92.1,84.5,A,Term 3,2025,3,2025-Term 3
1265,32,Christina Ware,Male,14,Form 3,Eldoret,Physics,83.6,5.2,60.1,52.6,54.1,54.9,D,Term 1,2023,1,2023-Term 1
1266,32,Christina Ware,Male,14,Form 3,Eldoret,English,74.0,1.9,75.8,79.3,75.6,76.7,B,Term 1,2023,1,2023-Term 1
