feedback_id,teacher_name,subject,academic_term,academic_year,clarity_of_teaching,communication,subject_knowledge,explains_concepts_well,classroom_engagement,availability,use_of_materials,responsiveness,fairness_in_assessment,overall_effectiveness
1145,Angela Kirk,Biology,Term 1,2024,4,5,5,5,4,4,5,4,5,4
1146,Angela Kirk,Biology,Term 1,2024,4,4,5,4,3,3,4,5,3,4
1147,Angela Kirk,Biology,Term 1,2024,4,5,4,4,3,5,4,5,4,4
1148,Angela Kirk,Biology,Term 1,2024,5,5,5,5,5,5,2,5,5,4
1149,Angela Kirk,Biology,Term 1,2024,4,4,4,4,4,4,5,3,5,5
1150,Angela Kirk,Biology,Term 1,2024,3,4,5,5,3,5,3,5,5,4
1151,Angela Kirk,Biology,Term 2,2024,5,5,4,4,4,4,5,5,5,5
1152,Angela Kirk,Biology,Term 2,2024,5,2,4,4,5,4,5,4,4,4
1153,Angela Kirk,Biology,Term 2,2024,4,5,5,5,5,5,4,5,3,4
1154,Angela Kirk,Biology,Term 2,2024,5,4,5,4,5,4,5,5,5,4
1155,Angela Kirk,Biology,Term 2,2024,4,4,5,5,3,4,5,4,5,4
1156,Angela Kirk,Biology,Term 2,2024,5,4,4,4,5,5,3,4,4,5
1157,Angela Kirk,Biology,Term 2,2024,5,4,3,4,5,3,4,5,5,4
1158,Angela Kirk,Biology,Term 2,2024,5,5,5,5,5,5,5,5,4,4
1159,Angela Kirk,Biology,Term 2,2024,4,2,4,4,3,4,5,3,4,5
1160,Angela Kirk,Biology,Term 2,2024,3,4,5,5,5,5,4,5,5,3
1161,Angela Kirk,Biology,Term 2,2024,5,5,4,4,4,5,5,4,5,5
1162,Angela Kirk,Biology,Term 2,2024,3,5,5,4,4,5,3,4,4,4
1163,Angela Kirk,Biology,Term 2,2024,4,4,5,4,5,4,5,5,5,4
1164,Angela Kirk,Biology,Term 2,2024,4,3,3,5,4,5,4,5,5,2
1165,Angela Kirk,Biology,Term 2,2024,4,3,2,4,3,4,4,5,4,5
1166,Angela Kirk,Biology,Term 2,2024,5,5,5,4,4,4,4,5,5,3
1167,Angela Kirk,Biology,Term 2,2024,4,4,3,5,5,4,4,5,5,5
1168,Angela Kirk,Biology,Term 2,2024,4,4,4,4,5,4,4,4,4,5
1169,Angela Kirk,Biology,Term 2,2024,5,4,5,4,4,5,5,3,3,5
1170,Angela Kirk,Biology,Term 2,2024,4,4,5,4,4,5,5,4,3,3
1171,Angela Kirk,Biology,Term 2,2024,5,4,5,3,3,5,4,5,4,4
1172,Angela Kirk,Biology,Term 3,2024,3,5,4,4,4,4,4,4,3,5
1173,Angela Kirk,Biology,Term 3,2024,4,5,5,4,4,4,3,5,4,4
1174,Angela Kirk,Biology,Term 3,2024,3,3,2,4,4,4,4,3,4,4
1175,Angela Kirk,Biology,Term 3,2024,4,3,5,3,4,4,5,4,4,3
1176,Angela Kirk,Biology,Term 3,2024,5,3,4,2,3,5,4,4,4,5
1177,Angela Kirk,Biology,Term 3,2024,4,4,4,5,3,4,5,4,5,5
1178,Angela Kirk,Biology,Term 3,2024,5,5,5,3,5,4,5,3,5,4
1179,Angela Kirk,Biology,Term 3,2024,4,5,4,4,4,4,4,4,4,5
1180,Angela Kirk,Biology,Term 3,2024,4,5,5,5,4,4,3,3,2,4
1181,Angela Kirk,Biology,Term 3,2024,5,5,4,5,4,5,3,4,3,4
1182,Angela Kirk,Biology,Term 3,2024,3,4,5,5,5,4,4,4,5,5
1183,Angela Kirk,Biology,Term 3,2024,3,4,5,4,5,3,5,2,4,4
1184,Angela Kirk,Biology,Term 3,2024,5,4,3,5,4,5,4,5,4,4
1185,Angela Kirk,Biology,Term 3,2024,5,5,5,5,4,3,3,4,5,5
1186,Angela Kirk,Biology,Term 3,2024,5,3,3,4,4,4,5,5,4,4
1187,Angela Kirk,Biology,Term 3,2024,4,4,5,4,5,4,4,4,4,4
1188,Angela Kirk,Biology,Term 3,2024,4,3,4,5,4,3,4,5,5,5
1189,Angela Kirk,Biology,Term 3,2024,5,5,4,3,4,5,4,5,4,4
1190,Angela Kirk,Biology,Term 3,2024,5,4,4,4,3,5,4,5,4,5
1191,Angela Kirk,Biology,Term 3,2024,4,4,4,4,5,5,4,4,2,3
1192,Angela Kirk,Biology,Term 3,2024,4,3,3,4,4,4,4,5,5,4
1193,Angela Kirk,Biology,Term 3,2024,5,4,3,4,5,4,3,5,5,4
1194,Angela Kirk,Biology,Term 3,2024,4,5,5,4,5,5,4,5,4,5
1195,Angela Kirk,Biology,Term 3,2024,4,5,5,4,4,5,4,5,3,5
1196,Angela Kirk,Biology,Term 1,2025,5,5,3,5,5,5,4,4,4,5
1197,Angela Kirk,Biology,Term 1,2025,3,5,2,5,5,5,3,5,5,4
1198,Angela Kirk,Biology,Term 1,2025,5,3,4,4,3,3,4,5,3,4
1199,Angela Kirk,Biology,Term 1,2025,3,4,5,5,5,4,5,4,5,4
1200,Angela Kirk,Biology,Term 1,2025,3,4,3,5,5,4,4,5,5,4
1201,Angela Kirk,Biology,Term 1,2025,3,5,5,3,2,5,4,3,2,4
1202,Angela Kirk,Biology,Term 1,2025,5,5,4,3,5,5,4,4,4,5
1203,Angela Kirk,Biology,Term 1,2025,5,5,4,5,5,5,5,5,5,4
1204,Angela Kirk,Biology,Term 1,2025,5,3,4,3,3,4,5,4,5,5
1205,Angela Kirk,Biology,Term 1,2025,4,5,4,3,5,5,4,4,5,3
1206,Angela Kirk,Biology,Term 1,2025,3,5,5,5,4,5,4,4,5,4
1207,Angela Kirk,Biology,Term 1,2025,5,3,4,4,5,5,5,3,3,5
1208,Angela Kirk,Biology,Term 1,2025,4,5,5,4,5,4,3,4,5,3
1209,Angela Kirk,Biology,Term 1,2025,3,4,5,4,4,3,4,4,5,3
1210,Angela Kirk,Biology,Term 1,2025,4,4,5,3,4,4,4,5,5,5
1211,Angela Kirk,Biology,Term 1,2025,4,4,4,4,4,4,4,4,4,4
1212,Angela Kirk,Biology,Term 1,2025,3,5,4,5,5,3,4,5,4,4
1213,Angela Kirk,Biology,Term 1,2025,4,5,4,4,4,3,5,4,4,5
1214,Angela Kirk,Biology,Term 1,2025,5,5,5,4,5,4,4,5,5,4
1215,Angela Kirk,Biology,Term 1,2025,5,5,3,5,4,5,3,4,4,4
1216,Angela Kirk,Biology,Term 1,2025,5,4,4,4,4,4,5,5,4,5
1217,Angela Kirk,Biology,Term 1,2025,3,4,3,4,4,5,5,4,4,4
1218,Angela Kirk,Biology,Term 1,2025,4,3,5,4,4,4,4,4,5,4
1219,Angela Kirk,Biology,Term 1,2025,4,4,4,4,5,5,5,4,5,5
1220,Angela Kirk,Biology,Term 1,2025,4,4,4,4,3,4,5,5,5,3
1221,Angela Kirk,Biology,Term 1,2025,5,3,2,5,4,5,3,5,4,5
1222,Angela Kirk,Biology,Term 1,2025,3,5,3,5,4,4,5,4,5,5
1223,Angela Kirk,Biology,Term 1,2025,3,4,4,3,4,5,4,5,4,4
1224,Angela Kirk,Biology,Term 1,2025,4,3,3,5,5,5,4,4,4,3
1225,Angela Kirk,Biology,Term 1,2025,4,4,4,4,4,5,3,4,1,5
1226,Angela Kirk,Biology,Term 1,2025,4,4,4,4,5,4,5,3,5,4
1227,Angela Kirk,Biology,Term 1,2025,5,5,5,5,5,5,4,3,5,5
1228,Angela Kirk,Biology,Term 1,2025,4,4,4,4,4,4,5,4,5,5
1229,Angela Kirk,Biology,Term 1,2025,4,5,5,5,4,3,5,5,5,4
1230,Angela Kirk,Biology,Term 1,2025,4,5,4,4,4,4,4,4,4,4
1231,Angela Kirk,Biology,Term 1,2025,3,5,5,5,4,5,4,4,4,4
1232,Angela Kirk,Biology,Term 2,2025,3,5,4,5,4,5,4,4,5,5
1233,Angela Kirk,Biology,Term 2,2025,4,5,4,5,4,4,3,4,5,3
1234,Angela Kirk,Biology,Term 2,2025,5,4,5,5,5,5,4,3,5,5
1235,Angela Kirk,Biology,Term 2,2025,4,4,5,4,4,5,5,3,3,3
1236,Angela Kirk,Biology,Term 2,2025,4,5,4,5,4,4,5,3,5,4
1237,Angela Kirk,Biology,Term 2,2025,4,5,5,4,3,3,4,4,3,5
1238,Angela Kirk,Biology,Term 2,2025,5,4,4,4,3,5,5,5,3,5
1239,Angela Kirk,Biology,Term 2,2025,5,5,4,4,4,4,4,3,4,5
1240,Angela Kirk,Biology,Term 2,2025,4,5,4,5,5,4,5,5,3,4
1241,Angela Kirk,Biology,Term 2,2025,4,5,5,5,5,4,5,5,4,5
1242,Angela Kirk,Biology,Term 2,2025,5,4,4,5,4,4,5,4,5,5
1243,Angela Kirk,Biology,Term 2,2025,3,3,2,4,3,4,4,3,3,5
1244,Angela Kirk,Biology,Term 2,2025,4,4,4,5,5,4,4,5,5,5
1245,Angela Kirk,Biology,Term 2,2025,3,2,4,5,4,5,3,4,5,4
1246,Angela Kirk,Biology,Term 2,2025,4,4,4,5,4,5,4,5,4,4
1247,Angela Kirk,Biology,Term 2,2025,4,5,3,4,5,4,4,4,5,5
1248,Angela Kirk,Biology,Term 2,2025,3,5,4,4,3,4,4,4,5,4
1249,Angela Kirk,Biology,Term 2,2025,4,4,5,3,5,3,5,5,4,4
1250,Angela Kirk,Biology,Term 2,2025,5,5,4,4,3,3,4,4,5,4
1251,Angela Kirk,Biology,Term 2,2025,4,4,3,3,3,5,5,4,5,4
1252,Angela Kirk,Biology,Term 3,2025,4,4,4,4,5,5,4,4,5,5
1253,Angela Kirk,Biology,Term 3,2025,4,3,4,5,3,3,4,5,4,4
1254,Angela Kirk,Biology,Term 3,2025,4,5,5,5,4,5,4,4,5,4
1255,Angela Kirk,Biology,Term 3,2025,4,5,4,5,5,5,5,5,5,5
1256,Angela Kirk,Biology,Term 3,2025,5,4,5,5,5,4,4,3,3,5
1257,Angela Kirk,Biology,Term 3,2025,4,5,5,4,3,5,5,5,3,4
1258,Angela Kirk,Biology,Term 3,2025,5,5,5,5,4,4,3,4,5,4
1259,Angela Kirk,Biology,Term 3,2025,4,4,5,4,5,5,4,3,3,5
1260,Angela Kirk,Biology,Term 3,2025,3,4,4,5,5,4,4,4,5,3
1261,Angela Kirk,Biology,Term 3,2025,3,4,5,4,5,5,4,4,4,3
1262,Angela Kirk,Biology,Term 3,2025,3,5,3,4,4,5,5,4,4,4
1263,Angela Kirk,Biology,Term 3,2025,4,4,5,4,4,5,4,5,3,4
1264,Angela Kirk,Biology,Term 3,2025,4,5,5,4,5,5,4,4,5,5
1265,Angela Kirk,Biology,Term 3,2025,4,3,5,5,5,4,5,5,4,3
1266,Angela Kirk,Biology,Term 3,2025,4,5,5,5,5,5,4,4,4,3
1267,Angela Kirk,Biology,Term 3,2025,3,4,4,4,4,4,4,4,3,5
1268,Angela Kirk,Biology,Term 3,2025,5,4,5,5,4,4,5,4,4,5
1269,Angela Kirk,Biology,Term 3,2025,5,4,5,4,4,4,5,3,4,5
1270,Susan Orr,Biology,Term 1,2023,5,5,3,4,3,5,3,4,3,4
1271,Susan Orr,Biology,Term 1,2023,4,4,5,3,3,4,5,4,5,4
1272,Susan Orr,Biology,Term 1,2023,4,5,5,5,4,3,4,3,4,4
1273,Susan Orr,Biology,Term 1,2023,5,5,5,3,3,5,4,4,3,3
1274,Susan Orr,Biology,Term 1,2023,4,5,3,5,4,5,4,5,3,2
1275,Susan Orr,Biology,Term 1,2023,4,5,3,4,5,5,5,4,4,4
1276,Susan Orr,Biology,Term 1,2023,4,5,3,4,5,4,4,5,4,3
1277,Susan Orr,Biology,Term 1,2023,5,4,5,4,4,5,4,4,3,2
1278,Susan Orr,Biology,Term 1,2023,5,4,5,4,4,4,5,5,5,3
1279,Susan Orr,Biology,Term 1,2023,3,5,5,5,4,3,4,4,3,3
1280,Susan Orr,Biology,Term 1,2023,5,3,5,5,5,5,4,4,5,4
1281,Susan Orr,Biology,Term 1,2023,4,3,3,5,4,5,5,5,4,4
1282,Susan Orr,Biology,Term 1,2023,3,3,4,4,5,4,5,3,4,4
1283,Susan Orr,Biology,Term 1,2023,5,4,4,5,4,3,5,4,4,4
1284,Susan Orr,Biology,Term 1,2023,3,3,5,4,4,4,4,4,4,4
1285,Susan Orr,Biology,Term 1,2023,4,5,4,3,5,5,3,4,4,5
1286,Susan Orr,Biology,Term 1,2023,5,3,5,4,5,4,3,4,3,2
1287,Susan Orr,Biology,Term 1,2023,4,3,4,3,5,4,4,5,5,3
1288,Susan Orr,Biology,Term 1,2023,4,4,4,4,3,5,4,4,5,5
1289,Susan Orr,Biology,Term 1,2023,4,4,4,3,4,4,3,4,5,5
1290,Susan Orr,Biology,Term 1,2023,3,2,4,4,3,4,3,3,3,4
1291,Susan Orr,Biology,Term 1,2023,2,4,5,5,4,5,5,4,3,3
1292,Susan Orr,Biology,Term 1,2023,3,3,5,5,4,3,5,5,3,4
1293,Susan Orr,Biology,Term 1,2023,3,4,3,4,4,4,5,4,4,4
1294,Susan Orr,Biology,Term 1,2023,3,4,4,4,4,4,5,3,5,3
1295,Susan Orr,Biology,Term 1,2023,3,4,3,4,3,4,4,4,4,5
1296,Susan Orr,Biology,Term 1,2023,4,3,3,3,4,5,5,3,3,4
1297,Susan Orr,Biology,Term 1,2023,4,4,5,3,4,4,3,4,5,5
1298,Susan Orr,Biology,Term 1,2023,4,3,3,4,4,3,4,4,4,5
1299,Susan Orr,Biology,Term 1,2023,2,4,4,3,5,3,5,5,4,3
1300,Susan Orr,Biology,Term 1,2023,5,3,2,4,4,5,3,5,4,5
1301,Susan Orr,Biology,Term 1,2023,5,4,5,4,4,4,4,3,4,5
1302,Susan Orr,Biology,Term 1,2023,5,4,4,4,3,5,5,3,5,5
1303,Susan Orr,Biology,Term 1,2023,4,5,3,4,5,5,5,4,3,3
1304,Susan Orr,Biology,Term 2,2023,4,5,4,4,3,4,4,2,4,3
1305,Susan Orr,Biology,Term 2,2023,4,5,4,4,4,5,4,5,4,5
1306,Susan Orr,Biology,Term 2,2023,4,4,5,5,5,5,4,4,4,3
1307,Susan Orr,Biology,Term 2,2023,4,2,4,5,5,5,3,5,4,4
1308,Susan Orr,Biology,Term 2,2023,4,4,5,5,4,4,3,5,2,3
1309,Susan Orr,Biology,Term 2,2023,2,4,4,4,5,4,4,3,4,4
1310,Susan Orr,Biology,Term 2,2023,4,4,3,4,5,5,4,4,3,3
1311,Susan Orr,Biology,Term 2,2023,5,4,2,3,3,2,3,2,4,4
1312,Susan Orr,Biology,Term 2,2023,5,4,5,4,4,5,4,4,5,5
1313,Susan Orr,Biology,Term 2,2023,3,4,4,2,3,4,5,4,3,4
1314,Susan Orr,Biology,Term 2,2023,4,4,3,4,3,3,4,3,5,4
1315,Susan Orr,Biology,Term 2,2023,5,4,3,4,4,3,4,3,4,5
1316,Susan Orr,Biology,Term 2,2023,5,4,4,3,5,3,4,3,5,5
1317,Susan Orr,Biology,Term 2,2023,4,5,4,4,3,5,5,4,5,4
1318,Susan Orr,Biology,Term 2,2023,5,4,5,5,4,2,5,5,4,5
1319,Susan Orr,Biology,Term 2,2023,4,3,4,5,4,3,5,5,5,3
1320,Susan Orr,Biology,Term 2,2023,3,5,4,2,3,5,4,3,5,4
1321,Susan Orr,Biology,Term 2,2023,5,4,4,3,4,4,3,5,3,4
1322,Susan Orr,Biology,Term 2,2023,4,3,3,4,4,4,4,4,4,5
1323,Susan Orr,Biology,Term 3,2023,5,5,3,4,5,4,5,4,3,5
1324,Susan Orr,Biology,Term 3,2023,5,4,4,4,4,5,4,3,3,3
1325,Susan Orr,Biology,Term 3,2023,4,3,4,3,3,5,4,4,4,4
1326,Susan Orr,Biology,Term 3,2023,4,4,4,4,2,4,4,4,3,4
1327,Susan Orr,Biology,Term 3,2023,4,4,5,5,4,4,4,5,5,5
1328,Susan Orr,Biology,Term 3,2023,4,5,4,4,4,3,4,4,4,3
1329,Susan Orr,Biology,Term 3,2023,4,4,3,5,4,3,4,3,3,4
1330,Susan Orr,Biology,Term 3,2023,3,4,5,5,4,4,3,3,5,5
1331,Susan Orr,Biology,Term 3,2023,5,3,4,3,4,5,4,4,4,3
1332,Susan Orr,Biology,Term 3,2023,3,4,5,4,5,5,5,4,4,3
1333,Susan Orr,Biology,Term 3,2023,4,2,3,4,4,5,3,5,4,5
1334,Susan Orr,Biology,Term 3,2023,5,5,2,5,4,4,5,3,4,2
1335,Susan Orr,Biology,Term 3,2023,4,4,3,3,5,4,3,4,3,3
1336,Susan Orr,Biology,Term 3,2023,3,4,4,4,4,2,4,3,4,5
1337,Susan Orr,Biology,Term 3,2023,5,3,5,4,4,4,4,3,5,4
1338,Susan Orr,Biology,Term 3,2023,5,5,3,5,4,4,4,3,4,5
1339,Susan Orr,Biology,Term 3,2023,4,3,5,3,5,5,3,5,5,5
1340,Susan Orr,Biology,Term 3,2023,3,3,4,3,5,4,4,5,4,4
1341,Susan Orr,Biology,Term 3,2023,3,4,5,5,4,4,4,4,3,5
1342,Susan Orr,Biology,Term 3,2023,3,3,2,5,5,3,4,4,3,4
1343,Susan Orr,Biology,Term 3,2023,4,5,4,3,5,5,4,5,5,4
1344,Susan Orr,Biology,Term 3,2023,4,5,4,5,5,5,3,3,3,4
1345,Susan Orr,Biology,Term 3,2023,2,4,3,2,4,3,3,5,4,5
1346,Susan Orr,Biology,Term 3,2023,5,5,5,4,4,3,4,4,3,4
1347,Susan Orr,Biology,Term 3,2023,5,4,4,4,4,4,4,2,4,4
1348,Susan Orr,Biology,Term 3,2023,5,3,5,4,5,3,3,5,3,3
1349,Susan Orr,Biology,Term 3,2023,3,3,4,5,4,4,5,2,4,4
1350,Susan Orr,Biology,Term 3,2023,3,5,4,4,5,5,5,4,3,4
1351,Susan Orr,Biology,Term 3,2023,4,3,3,4,5,5,4,3,4,4
1352,Susan Orr,Biology,Term 3,2023,5,5,3,5,4,3,5,4,5,4
1353,Susan Orr,Biology,Term 3,2023,3,3,4,3,4,3,3,3,4,4
1354,Susan Orr,Biology,Term 3,2023,4,4,3,3,5,3,4,3,4,3
1355,Susan Orr,Biology,Term 3,2023,4,5,4,3,5,4,4,4,5,5
1356,Susan Orr,Biology,Term 3,2023,5,4,5,5,4,3,3,4,4,4
1357,Susan Orr,Biology,Term 3,2023,3,5,4,4,3,4,5,4,3,4
1358,Susan Orr,Biology,Term 3,2023,5,3,2,4,3,3,4,5,4,3
1359,Susan Orr,Biology,Term 3,2023,2,4,4,4,5,5,3,5,4,4
1360,Susan Orr,Biology,Term 1,2024,3,3,3,5,4,4,2,3,3,5
1361,Susan Orr,Biology,Term 1,2024,4,4,3,4,4,5,2,3,4,5
1362,Susan Orr,Biology,Term 1,2024,3,5,4,3,3,4,4,2,4,3
1363,Susan Orr,Biology,Term 1,2024,4,4,4,5,5,4,3,3,5,3
1364,Susan Orr,Biology,Term 1,2024,4,5,3,5,5,4,4,4,4,4
1365,Susan Orr,Biology,Term 1,2024,4,4,3,4,4,5,5,4,3,3
1366,Susan Orr,Biology,Term 1,2024,5,3,5,4,5,4,4,3,4,4
1367,Susan Orr,Biology,Term 1,2024,4,3,4,3,4,4,3,4,4,5
1368,Susan Orr,Biology,Term 1,2024,4,4,4,5,4,5,5,4,2,3
1369,Susan Orr,Biology,Term 1,2024,5,3,2,4,3,4,4,3,5,3
1370,Susan Orr,Biology,Term 1,2024,5,5,3,5,3,4,4,3,4,5
1371,Susan Orr,Biology,Term 1,2024,4,5,3,4,4,3,4,4,3,3
1372,Susan Orr,Biology,Term 1,2024,4,5,5,4,3,3,4,4,4,4
1373,Susan Orr,Biology,Term 1,2024,4,3,5,4,4,4,3,5,3,4
1374,Susan Orr,Biology,Term 1,2024,3,3,3,4,4,4,5,5,5,3
1375,Susan Orr,Biology,Term 1,2024,4,5,4,4,5,3,5,3,4,3
1376,Susan Orr,Biology,Term 1,2024,4,4,4,3,3,3,5,2,5,3
1377,Susan Orr,Biology,Term 1,2024,4,4,4,4,2,4,2,4,5,3
1378,Susan Orr,Biology,Term 1,2024,5,5,5,4,4,5,5,3,4,4
1379,Susan Orr,Biology,Term 1,2024,5,3,3,3,5,5,3,5,3,3
1380,Susan Orr,Biology,Term 1,2024,3,5,5,5,4,4,4,4,4,4
1381,Susan Orr,Biology,Term 1,2024,3,5,3,5,5,4,4,4,4,4
1382,Susan Orr,Biology,Term 1,2024,4,4,4,5,4,3,5,4,3,5
1383,Susan Orr,Biology,Term 1,2024,3,4,4,4,5,5,5,4,4,5
1384,Susan Orr,Biology,Term 1,2024,4,5,4,5,2,2,5,3,4,4
1385,Susan Orr,Biology,Term 1,2024,4,5,4,3,4,4,4,4,5,4
1386,Susan Orr,Biology,Term 1,2024,4,5,4,4,2,5,3,3,4,3
1387,Susan Orr,Biology,Term 1,2024,3,5,5,4,4,4,2,5,4,4
1388,Susan Orr,Biology,Term 2,2024,5,2,5,3,5,5,3,4,4,4
1389,Susan Orr,Biology,Term 2,2024,5,5,5,4,5,3,4,4,4,4
1390,Susan Orr,Biology,Term 2,2024,4,3,2,5,5,5,4,3,3,3
1391,Susan Orr,Biology,Term 2,2024,4,3,5,4,4,3,5,5,3,4
1392,Susan Orr,Biology,Term 2,2024,3,4,4,4,5,5,3,4,4,4
1393,Susan Orr,Biology,Term 2,2024,4,4,3,5,4,4,3,5,5,4
1394,Susan Orr,Biology,Term 2,2024,3,4,4,3,4,5,4,3,4,4
1395,Susan Orr,Biology,Term 2,2024,4,5,4,4,5,4,4,4,5,5
1396,Susan Orr,Biology,Term 2,2024,4,5,5,5,5,4,5,3,4,5
1397,Susan Orr,Biology,Term 2,2024,3,5,3,5,3,5,3,5,4,4
1398,Susan Orr,Biology,Term 2,2024,5,5,4,4,4,4,5,4,4,5
1399,Susan Orr,Biology,Term 2,2024,5,5,3,3,4,3,4,4,3,2
1400,Susan Orr,Biology,Term 2,2024,4,4,4,5,4,4,5,4,4,4
1401,Susan Orr,Biology,Term 2,2024,3,4,5,4,4,5,4,4,5,3
1402,Susan Orr,Biology,Term 2,2024,4,3,5,3,3,5,4,5,4,4
1403,Susan Orr,Biology,Term 2,2024,5,4,3,5,5,5,5,4,5,3
1404,Susan Orr,Biology,Term 2,2024,4,4,3,5,4,3,4,4,5,5
1405,Susan Orr,Biology,Term 2,2024,4,4,4,4,5,5,5,3,3,4
1406,Susan Orr,Biology,Term 2,2024,4,3,4,4,3,4,5,5,4,5
1407,Susan Orr,Biology,Term 2,2024,3,5,5,3,5,4,5,3,3,5
1408,Susan Orr,Biology,Term 2,2024,3,3,5,2,4,3,4,4,5,3
1409,Susan Orr,Biology,Term 2,2024,4,4,3,3,5,4,3,4,4,4
1410,Susan Orr,Biology,Term 2,2024,5,4,5,4,4,4,5,3,4,4
1411,Susan Orr,Biology,Term 2,2024,3,5,4,3,4,3,4,4,4,4
1412,Susan Orr,Biology,Term 2,2024,3,4,4,4,4,3,4,4,4,5
1413,Susan Orr,Biology,Term 2,2024,5,5,5,4,5,4,4,5,3,4
1414,Susan Orr,Biology,Term 2,2024,5,4,4,5,4,4,3,4,4,3
1415,Susan Orr,Biology,Term 2,2024,5,4,5,5,5,4,4,5,4,4
1416,Susan Orr,Biology,Term 2,2024,5,3,4,4,4,5,5,4,5,3
1417,Susan Orr,Biology,Term 2,2024,4,5,4,5,4,4,3,5,3,4
1418,Susan Orr,Biology,Term 2,2024,5,4,3,2,3,4,5,4,3,4
1419,Susan Orr,Biology,Term 2,2024,4,5,5,4,5,4,5,4,4,4
1420,Susan Orr,Biology,Term 2,2024,5,4,4,3,5,4,4,5,4,4
1421,Susan Orr,Biology,Term 2,2024,4,4,4,4,3,4,3,3,5,4
1422,Susan Orr,Biology,Term 2,2024,5,2,4,5,5,4,5,3,5,4
1423,Susan Orr,Biology,Term 2,2024,3,4,4,3,4,4,5,4,5,4
1424,Susan Orr,Biology,Term 2,2024,5,4,5,4,4,4,5,3,4,3
1425,Susan Orr,Biology,Term 2,2024,2,4,4,4,4,5,4,4,4,5
1426,Susan Orr,Biology,Term 2,2024,2,3,4,3,3,5,4,4,3,4
1427,Susan Orr,Biology,Term 2,2024,3,4,3,5,3,3,4,4,4,5
1428,Susan Orr,Biology,Term 3,2024,3,4,4,4,4,5,5,4,3,4
1429,Susan Orr,Biology,Term 3,2024,4,5,5,4,4,4,4,3,4,4
1430,Susan Orr,Biology,Term 3,2024,5,3,4,5,4,4,5,4,3,4
1431,Susan Orr,Biology,Term 3,2024,5,2,4,3,4,4,4,4,3,3
1432,Susan Orr,Biology,Term 3,2024,5,4,5,4,5,3,4,3,4,4
1433,Susan Orr,Biology,Term 3,2024,4,4,5,5,4,4,4,5,3,4
1434,Susan Orr,Biology,Term 3,2024,3,4,4,4,4,3,5,5,3,4
1435,Susan Orr,Biology,Term 3,2024,3,5,5,5,4,4,5,4,4,3
1436,Susan Orr,Biology,Term 3,2024,3,4,5,3,4,4,3,3,4,5
1437,Susan Orr,Biology,Term 3,2024,3,4,4,5,5,5,5,5,3,2
1438,Susan Orr,Biology,Term 3,2024,5,4,2,3,4,5,4,5,3,3
1439,Susan Orr,Biology,Term 3,2024,2,4,4,4,4,2,4,5,5,3
1440,Susan Orr,Biology,Term 3,2024,4,4,4,3,4,5,3,5,4,4
1441,Susan Orr,Biology,Term 3,2024,5,4,5,3,4,5,4,5,5,5
1442,Susan Orr,Biology,Term 3,2024,4,5,5,5,4,3,4,4,4,4
1443,Susan Orr,Biology,Term 3,2024,4,5,5,4,3,5,3,3,5,4
1444,Susan Orr,Biology,Term 3,2024,5,3,5,5,3,4,4,3,5,3
1445,Susan Orr,Biology,Term 3,2024,4,3,4,4,5,4,4,4,4,5
1446,Susan Orr,Biology,Term 3,2024,4,3,3,4,3,3,3,3,3,4
1447,Susan Orr,Biology,Term 1,2025,4,4,3,5,3,5,3,4,4,5
1448,Susan Orr,Biology,Term 1,2025,3,3,4,4,4,4,5,3,5,5
1449,Susan Orr,Biology,Term 1,2025,5,4,3,4,4,4,4,4,3,3
1450,Susan Orr,Biology,Term 1,2025,4,4,3,4,5,4,5,3,4,4
1451,Susan Orr,Biology,Term 1,2025,4,4,5,3,3,5,5,4,4,4
1452,Susan Orr,Biology,Term 1,2025,3,4,3,4,3,4,5,3,5,4
1453,Susan Orr,Biology,Term 1,2025,5,3,5,4,4,4,2,3,3,3
1454,Susan Orr,Biology,Term 1,2025,5,4,5,3,3,4,3,4,4,3
1455,Susan Orr,Biology,Term 1,2025,2,3,5,4,4,4,4,2,3,3
1456,Susan Orr,Biology,Term 1,2025,4,5,4,5,5,4,4,4,4,4
1457,Susan Orr,Biology,Term 1,2025,5,5,5,4,4,4,3,3,3,5
1458,Susan Orr,Biology,Term 1,2025,4,4,4,5,4,2,3,5,5,5
1459,Susan Orr,Biology,Term 1,2025,4,3,4,4,5,4,5,5,5,3
1460,Susan Orr,Biology,Term 1,2025,5,4,4,3,3,4,3,5,4,4
1461,Susan Orr,Biology,Term 1,2025,3,5,4,3,3,5,4,4,5,4
1462,Susan Orr,Biology,Term 1,2025,4,4,5,5,4,4,5,3,4,3
1463,Susan Orr,Biology,Term 1,2025,4,3,4,5,3,5,3,4,4,5
1464,Susan Orr,Biology,Term 1,2025,5,3,4,3,4,5,4,4,4,4
1465,Susan Orr,Biology,Term 1,2025,3,5,4,4,4,4,3,4,5,4
1466,Susan Orr,Biology,Term 1,2025,3,3,3,4,3,3,3,4,5,5
1467,Susan Orr,Biology,Term 2,2025,5,4,4,4,4,4,4,5,3,5
1468,Susan Orr,Biology,Term 2,2025,3,4,3,5,3,4,5,3,4,4
1469,Susan Orr,Biology,Term 2,2025,5,5,4,3,4,4,5,3,4,5
1470,Susan Orr,Biology,Term 2,2025,4,4,3,4,4,3,3,3,5,4
1471,Susan Orr,Biology,Term 2,2025,5,4,5,5,4,4,4,5,3,4
1472,Susan Orr,Biology,Term 2,2025,4,4,4,4,5,4,3,3,5,3
